# m1[Msun], m2[Msun], f_gw[Hz], inclination[rad], x_gal[kpc], y_gal[kpc], z_gal[kpc], Pala_reassigned
<<<<<<< HEAD
0.6982296439,0.0594894293,0.0004037786,2.9175436086,-7.9241745346,-0.9461142810,0.1393172484,0.0000000000
0.7009055798,0.0846233230,0.0003798761,0.8717266339,-8.3993983575,0.5170508876,0.2495397306,0.0000000000
0.6995029917,0.0408213864,0.0004192280,0.8957753265,-8.8842492169,-0.2990263058,0.0740701248,0.0000000000
0.7009770268,0.1131595943,0.0003282599,0.7770635033,-7.6375719738,-0.6327807573,-0.0963588895,0.0000000000
0.7018770317,0.0954148635,0.0003597783,2.5870994534,-7.7129651002,-0.2003740005,0.1190186697,0.0000000000
0.6983127553,0.0385879106,0.0004153283,0.5723685674,-7.3841103410,-0.2167297170,0.5798653054,0.0000000000
0.7005620648,0.1049024622,0.0003421314,0.4969965656,-7.7856859782,-0.9069325987,-0.2155504834,0.0000000000
0.7003143270,0.0533690851,0.0004341408,2.1783416268,-8.1118301414,-0.0507027260,0.1212756118,1.0000000000
0.7000558021,0.9477922782,0.0000680291,2.2704906751,-9.0324542397,-0.0376086944,0.0406470968,0.0000000000
0.7001270105,0.2275263731,0.0001620141,2.3927422915,-7.5821035899,-0.6885501020,-0.0215578420,0.0000000000
0.7015541632,0.0660335026,0.0004012332,2.8026671932,-7.9466297981,-0.2543705098,0.0484933707,0.0000000000
0.6986793864,0.0645707727,0.0003848674,0.4560369996,-8.4898850293,-0.5342797447,0.3772692595,0.0000000000
0.6995389353,0.1177166474,0.0003183931,2.3908530246,-8.0197796884,0.1396603145,-0.1470746475,0.0000000000
0.6991556254,0.0956992519,0.0003610446,1.4766271925,-7.7627657214,-0.7126169741,-0.1741278670,0.0000000000
0.7007082648,0.1124794946,0.0003303872,1.4769620784,-8.4046280144,-0.3136380461,-0.0783648751,0.0000000000
0.7003728191,0.0808132409,0.0003884616,2.3026275116,-8.5899327792,-0.1797601655,-0.0903159181,0.0000000000
0.7004366551,0.0393720196,0.0004238751,1.7030554583,-7.6275614236,-0.6546057513,0.0997751293,0.0000000000
0.7005877336,0.1024735333,0.0003469483,1.9603173862,-8.3563514424,-0.1961921283,-0.1457392390,0.0000000000
0.7022633570,0.0806250215,0.0003886087,2.0806396853,-7.7829504308,0.6863900536,0.1305837742,0.0000000000
0.7011622477,0.0996332163,0.0003511143,2.1449155641,-7.7608702831,0.3586909426,-0.5387578369,0.0000000000
0.7005166123,0.0900984355,0.0003676415,2.8872796018,-7.6441811011,-0.5224338270,0.5376719173,0.0000000000
0.7003953885,0.1552003571,0.0002738603,1.9282254775,-8.1520141478,0.7735176230,-0.0157335078,0.0000000000
0.6998774007,0.0980354071,0.0003528188,1.5462290085,-7.6648919042,0.6563017807,0.1554246453,0.0000000000
0.6979277745,0.1330494789,0.0002987584,1.0431281605,-7.8500409257,-0.6786215473,0.0989948381,0.0000000000
0.7018882243,0.1625868364,0.0002652153,1.9100557251,-7.4227713234,-0.2614625217,0.1813854670,0.0000000000
0.7006076472,0.0582208709,0.0004004064,1.1931758569,-7.6778803560,-0.6214338202,0.6182075901,0.0000000000
0.6995152786,0.0959754715,0.0003581937,0.9595797589,-7.4290614462,0.2226659162,-0.0884342915,0.0000000000
0.7001721433,0.0947482130,0.0003615241,0.8789127284,-7.6657917109,0.2584427698,-0.2435521347,0.0000000000
0.7000655631,0.0664565342,0.0004033369,1.3895181687,-9.0594938357,-0.1716609051,-0.0342063694,0.0000000000
0.6988704034,0.0502012831,0.0003895332,1.5682023493,-8.0999877684,0.3566656698,0.2100668053,0.0000000000
0.7004468007,0.2903310210,0.0001467407,1.8312351649,-8.3063296309,-0.1484338159,-0.2148021960,0.0000000000
0.7011117946,0.0960952673,0.0003565327,1.8743198366,-7.9438206197,-0.7583208218,0.5184197515,0.0000000000
0.6995220348,0.1073846201,0.0003362407,2.7653197355,-7.8225276612,-0.4410949740,-0.2219183479,0.0000000000
0.6998158852,0.1080831618,0.0003368078,2.2717523057,-7.7084711235,0.6641127144,0.4404981219,0.0000000000
0.6989506641,0.0508455456,0.0004015435,1.3919486961,-8.7229705706,0.5962444562,0.1306146011,0.0000000000
0.6996996802,0.0590391004,0.0003891479,0.9739630190,-8.1209129283,-0.6628341611,-0.1564460482,0.0000000000
0.6988700841,0.1503361758,0.0002771757,2.5932413422,-7.5920393383,0.0204027344,-0.0064493084,0.0000000000
0.7005756465,0.1319854805,0.0002994202,0.8543728990,-8.6859926597,0.5816015811,-0.2845313271,0.0000000000
0.6987280813,0.0417422483,0.0004151478,1.5580765352,-8.6231468533,-0.5434180619,-0.0274689212,0.0000000000
0.6992162925,0.1326743237,0.0002989914,2.0844044841,-8.2957365610,0.0326560685,0.1041664381,0.0000000000
0.6993927925,0.4454127742,0.0001196458,2.0853319355,-7.5363381956,-0.1263854074,0.3586343213,0.0000000000
0.7013142715,0.3327619400,0.0001381075,2.8234754101,-7.9863069681,-0.3548680534,0.2644301343,0.0000000000
0.7000117478,0.1101148590,0.0003320269,0.3384048049,-7.9706675720,0.0402978193,0.0674575962,0.0000000000
0.7008537302,0.0895539695,0.0003674056,1.0217263326,-8.2969668619,0.9570502408,0.0381111194,0.0000000000
0.6994110478,0.1582489814,0.0002706778,1.2943367928,-8.1018452419,0.0174504427,-0.3466883273,0.0000000000
0.6993089197,0.0710331507,0.0003969378,1.8130663088,-8.2608435871,-0.6169799948,-0.3877829128,0.0000000000
0.7008135473,0.1204802067,0.0003155024,1.7037084874,-8.8466168441,0.2339060229,0.1368790003,0.0000000000
0.7014720218,0.1519720820,0.0002763620,1.7802823882,-7.6148536489,0.0336272630,0.5426120390,0.0000000000
0.6994371898,0.0790792230,0.0003885633,1.1299818531,-7.4387372172,0.2911671403,0.1753667179,0.0000000000
0.6982992616,0.4395736574,0.0001205687,0.4461133493,-8.1436086838,0.1048551814,0.2193482305,0.0000000000
0.7006539461,0.0586892673,0.0004005419,2.2970753656,-8.5997872737,0.6315948009,-0.1400414416,0.0000000000
0.6995014657,0.1614775226,0.0002677720,1.2731395432,-7.6654693529,0.7359880763,-0.3807605465,0.0000000000
0.7007817247,0.1225652764,0.0003134982,2.0269748069,-8.8501076760,-0.2260809076,-0.0029234697,0.0000000000
0.6982191691,0.1477384500,0.0002806056,1.0316367155,-7.1922564798,-0.0941827117,0.0535622661,0.0000000000
0.7011186504,0.0898897925,0.0003664701,1.7811878179,-8.1968141415,-0.7159700361,0.1960964240,0.0000000000
0.6995390761,0.0411989749,0.0004096902,1.9731924576,-8.7927877380,-0.3533644561,0.2215463953,0.0000000000
0.7007825075,0.8052098793,0.0000779271,1.5213329357,-8.0371116896,-0.4396499441,0.7352109553,0.0000000000
0.7006060090,0.1079121167,0.0003383831,1.0646243398,-8.8610813702,-0.0985779051,-0.5370228326,0.0000000000
0.7003354152,0.1014076692,0.0003458772,1.6826163833,-7.6260487291,0.6715181990,0.1864766171,0.0000000000
0.7015372467,0.0852823225,0.0003763927,1.9408206605,-8.1590270613,0.1022608646,0.0279231489,1.0000000000
0.7018926082,0.0413676079,0.0004264207,1.2534921776,-8.0224592980,-0.2910897324,-0.2893664174,0.0000000000
0.6995310433,0.1282034921,0.0003048203,0.5004532424,-7.3909330775,0.5462331246,-0.0491514548,0.0000000000
0.6998114158,0.1038482181,0.0003439316,0.9500525760,-7.3654128107,-0.4288021924,-0.2999499216,0.0000000000
0.6993919185,0.0415779943,0.0004306304,1.1736694237,-8.0898211363,-0.5074015083,-0.0291363073,0.0000000000
0.6998050673,0.2020007087,0.0001700015,0.8917678576,-8.4694570230,0.4817172295,-0.0918560094,0.0000000000
0.6986113644,0.1615398150,0.0002675746,0.6575746047,-7.8322718082,0.5325982540,0.1598801589,0.0000000000
0.6993805061,0.2541949773,0.0001551493,1.9272878270,-8.0997552721,-0.2193276981,-0.1594665883,0.0000000000
0.7010148468,0.1652167232,0.0002647236,1.8035622804,-7.9891051056,-0.9147520781,0.2614491258,0.0000000000
0.7016729454,0.1075698798,0.0003362852,0.8916022442,-7.8149062633,0.7724820523,0.3626104173,0.0000000000
0.6997242112,0.0525781398,0.0004015667,1.0709200474,-8.6123624954,-0.4742408937,0.5795277437,0.0000000000
0.6989899648,0.1134324001,0.0003251834,1.4111651654,-7.8894481005,0.8403557607,0.0291002052,0.0000000000
0.7018562585,0.1463929131,0.0002817651,2.4495741025,-8.3771786538,0.5908771919,-0.7049276656,0.0000000000
0.6994548262,0.0408102653,0.0004097109,1.7127260374,-7.7466675807,-0.2937315463,0.1499514720,0.0000000000
0.7004830652,0.1214138944,0.0003158912,2.5736373349,-8.6168595864,0.1809573561,0.0044343843,0.0000000000
0.6992854941,0.5355812989,0.0001077591,1.6529519449,-8.1437327366,0.0505291135,-0.5651532210,0.0000000000
0.7007848395,0.0398845931,0.0004150847,1.2692955038,-8.0873777970,0.8704833878,0.0924928704,0.0000000000
0.6989361919,0.0411292480,0.0004177620,2.0003155340,-8.8410787365,0.4689505521,-0.2576010611,0.0000000000
0.6975610922,0.1409684548,0.0002908735,0.9734121473,-8.7783731466,-0.6923640677,0.0260010244,0.0000000000
0.6992658711,0.1296811253,0.0003048998,0.8706934930,-7.1710619335,-0.2499716590,0.1071871055,0.0000000000
0.6997216482,0.0385403139,0.0004295011,0.4984965189,-7.9323333342,-0.3654728321,0.1513885222,0.0000000000
0.7017638895,0.1168780040,0.0003181982,0.8475019104,-7.6216652131,-0.7713342782,-0.0179598360,0.0000000000
0.6979868777,0.1440689763,0.0002856482,2.0476364793,-8.9436609634,-0.4453103720,-0.2468680578,0.0000000000
0.6989881841,0.0415760348,0.0004136012,0.5953598190,-8.7889844253,-0.5116073704,0.4539677147,0.0000000000
0.7014279263,0.1076659034,0.0003383846,0.8489124043,-7.6629127356,0.6216268819,-0.4819057739,0.0000000000
0.6993151218,0.0615823313,0.0003901036,1.3074214686,-8.3845707675,0.5505439625,0.0624135538,0.0000000000
0.7003973830,0.4585947780,0.0001177765,0.9480586916,-7.5812637069,-0.0756920334,0.2421002697,0.0000000000
0.7005332359,0.2615727374,0.0001533801,1.2861380281,-8.5866486909,-0.3476710284,0.1154564881,0.0000000000
0.6992175629,0.1463901364,0.0002830185,0.4831265587,-8.3619705036,-0.4366788355,0.1122582929,0.0000000000
0.6985823638,0.0485250651,0.0003866955,2.1152290443,-7.1830500662,-0.2176897593,-0.2412612407,0.0000000000
0.7004682874,0.2004619607,0.0001751446,0.6763754825,-8.1137606894,-0.3164949456,0.4420501964,0.0000000000
0.6982978986,0.1119045309,0.0003313227,2.5084053880,-8.6175558218,-0.8077491852,0.0078683159,0.0000000000
0.6993916193,0.0588784513,0.0003947414,0.4624887477,-8.6173933437,-0.5526717658,0.0238623258,0.0000000000
0.7000096004,0.1111890148,0.0003322482,0.7943183679,-7.3651555542,0.4097154426,0.3466379136,0.0000000000
0.6993913585,0.0392986152,0.0004185955,1.0657584851,-8.6165988521,0.5139953953,-0.2118059618,0.0000000000
0.6996652745,0.0892214892,0.0003719233,2.0573789660,-7.3621368724,0.1065526038,0.1536203247,0.0000000000
0.7004239530,0.1651329475,0.0002664848,1.1741028388,-8.8238446580,0.2514985279,-0.0655844154,0.0000000000
0.6994742003,0.1538441314,0.0002767410,1.2092318378,-8.1544927729,0.9221503165,-0.0979838319,0.0000000000
0.6999503637,0.0413815786,0.0004250572,2.3969426194,-7.3712949136,-0.4029266395,0.0844478987,0.0000000000
0.6999763096,0.0398493302,0.0004206183,0.8304447567,-8.6615648975,0.5059539008,0.4474217599,0.0000000000
0.7016340549,0.4468593674,0.0001194304,1.7809886794,-8.3969910668,-0.6837038929,0.0738809541,0.0000000000
0.7006433467,0.0530410328,0.0003896651,2.0199708172,-7.4254058628,0.1172529077,0.3441171944,0.0000000000
0.6992211573,0.0954563234,0.0003558662,1.9039368284,-7.8184794990,-0.7334751983,-0.0541769428,0.0000000000
0.6990090514,0.1611405765,0.0002698297,2.4396060703,-7.7955435729,0.6347616336,0.2902523204,0.0000000000
0.6994568150,0.0403665749,0.0004338494,1.2244648572,-8.6909632965,-0.6340193627,-0.1119751490,0.0000000000
0.6996997063,1.0624320121,0.0000615513,1.9206653757,-7.5918748053,0.1066883817,0.0966104173,0.0000000000
0.7015052574,0.1214214974,0.0003161649,1.3872480026,-8.4441390527,-0.3787996192,-0.0468625875,0.0000000000
0.7005811244,0.0636970911,0.0003950267,0.6333584179,-8.6740398492,0.4134710460,0.0750349110,0.0000000000
0.7015757012,0.2318891156,0.0001610174,1.7107368172,-7.9324341446,0.5741052036,-0.0092534401,0.0000000000
0.6993249551,0.1433023484,0.0002859780,1.1722028865,-8.1326163549,-0.6516139663,0.1040756802,0.0000000000
0.7004565968,0.0941959479,0.0003605393,2.1939520371,-8.2574133273,-0.3528574948,0.1485302912,0.0000000000
0.7006731400,1.0076987720,0.0000644057,1.6165450130,-9.0539000445,0.2295924138,0.1791456179,0.0000000000
0.7004775829,0.1160593816,0.0003205641,2.7860936318,-7.4065754018,-0.5332594191,0.0988077052,0.0000000000
0.7006992056,0.0442473131,0.0003807496,0.5033320803,-8.2504236675,-0.4392408372,0.3934081730,0.0000000000
0.7016366081,0.1464557904,0.0002850485,0.4486762136,-8.8195264304,-0.3216793616,0.3648811030,0.0000000000
0.7006537328,0.1518411865,0.0002766267,1.0427354029,-8.6824834641,-0.4940008312,-0.0439824875,0.0000000000
0.7001200877,0.1053808492,0.0003396702,2.0224919726,-8.3983585271,0.5166140675,0.3226001043,0.0000000000
0.6997951395,0.1182361508,0.0003204546,1.6163071919,-8.2207069309,-0.3855246946,0.1557904193,0.0000000000
0.7001029313,0.6357956174,0.0000945000,1.2931796067,-7.6289289621,0.2947774859,-0.0273751035,0.0000000000
0.7002718902,0.0408353144,0.0004269827,1.0875886828,-8.4237678518,-0.7028884398,0.0645797872,0.0000000000
0.6993099250,0.0408984266,0.0004175427,2.2042190290,-7.6674653886,-0.3017818076,-0.1050162588,0.0000000000
0.7006041558,0.1005462366,0.0003511143,1.3986873947,-7.3376614793,-0.6105875088,0.1129985967,0.0000000000
0.6982077735,0.0943240135,0.0003592327,0.3920993306,-7.3112721988,-0.4194799950,-0.0201737845,0.0000000000
0.6998483827,0.0737709060,0.0003856803,2.0321693847,-7.9883908865,0.6097211902,0.4465381722,0.0000000000
0.6990776502,0.0500301958,0.0003961777,0.6570179972,-8.8633257588,-0.6440577212,-0.0517190537,0.0000000000
0.7011309514,0.1358048499,0.0002955854,1.7390087094,-8.2981933231,0.5139082288,0.3395392657,0.0000000000
0.6990266450,0.0383643882,0.0004189626,1.1328000023,-8.8120274906,0.0438929582,0.1254486680,0.0000000000
0.6997823078,0.0574673485,0.0004018619,1.7625789759,-7.7916996326,0.2841281786,0.3100293203,0.0000000000
0.7008520939,0.1296120137,0.0003033819,2.2012191564,-8.7006164057,0.1834521745,0.2942498619,0.0000000000
0.7011774697,0.1439442970,0.0002853571,0.7587837222,-8.6243659598,-0.3004944104,0.0863795810,0.0000000000
0.6989856628,0.0823246178,0.0003832250,0.6470587294,-8.2179488940,0.3980490450,0.0144643210,0.0000000000
0.6991306085,0.0966755309,0.0003565600,1.9474498930,-8.6097010554,0.1987439584,-0.1098516210,0.0000000000
0.6988701054,0.1427362799,0.0002894314,1.0612594725,-7.8000485356,0.9085100532,-0.1416974577,0.0000000000
0.6997967635,0.0828971323,0.0003819860,0.7550168935,-8.0757282996,-0.4656468607,-0.1492254836,0.0000000000
0.6991115071,0.0475720710,0.0003773399,1.3694794155,-8.2254554158,0.3433451879,0.1631658789,0.0000000000
0.7002392682,0.7222376198,0.0000853566,0.1398857154,-8.3375841561,-0.1325164833,-0.0337975818,0.0000000000
0.7000714775,0.0569542665,0.0003946929,0.4514509059,-7.7894993384,0.7252037905,0.0221751682,0.0000000000
0.7004838781,0.4576496156,0.0001179931,2.7660381879,-8.8039282801,-0.2364707852,-0.2114313214,0.0000000000
0.7017522015,0.0622625338,0.0003899963,2.1391983589,-7.5985364599,-0.7479889800,0.0297165603,0.0000000000
0.6985189896,0.0537245745,0.0003811934,1.4298436939,-7.8965895822,-0.7829088406,-0.1562614589,0.0000000000
0.6994363240,0.0395792909,0.0004323153,1.3592374982,-8.7127742691,0.0542353720,0.5262518107,0.0000000000
0.6979572058,0.1540660770,0.0002763758,1.4227458979,-8.1230447095,-0.3322630988,-0.1766178546,0.0000000000
0.6996586406,0.0518287701,0.0003842858,1.7926042016,-7.9102817063,0.0838044770,0.0061750925,0.0000000000
0.7009713034,0.0887721051,0.0003723212,1.1828167850,-8.8354098223,0.6328231984,-0.2163023561,0.0000000000
0.7010927284,0.1484294908,0.0002808544,1.7425949578,-8.3460777097,-0.1835863977,0.1013466810,0.0000000000
0.6990054376,0.1252958763,0.0003093085,1.0121274577,-8.4664698728,0.7987667456,0.0357808293,0.0000000000
0.7007162182,0.1415048971,0.0002894267,0.5267348666,-7.4529167932,-0.3553764603,0.1714761399,0.0000000000
0.6988036847,0.3039745461,0.0001436375,1.5425557284,-8.2024763179,-0.5088354542,0.4992331160,0.0000000000
0.7007700940,0.0624987351,0.0003983442,2.6716134269,-8.4811629267,-0.8023928528,0.0264749093,0.0000000000
0.7004330004,0.0421003354,0.0004312337,0.7897576985,-8.5178864767,0.0856076863,0.0383837957,0.0000000000
0.7005499872,0.2366022326,0.0001593474,1.9736958839,-9.0574158219,-0.0156397864,0.2464258865,0.0000000000
0.6993898749,0.1647743596,0.0002667637,1.0004120999,-8.3223651173,-0.4899833385,-0.5408714616,0.0000000000
0.7005155922,0.0877247295,0.0003757349,1.2451386400,-7.6339329123,0.5295264649,0.1263552816,0.0000000000
0.7010311062,0.3948210498,0.0001273708,2.5925693087,-8.3706569355,0.8660470641,0.0465192422,0.0000000000
0.6995083305,0.0394913184,0.0004085817,1.4891488627,-7.9760182885,-0.6457108628,0.1364028672,0.0000000000
0.6997194409,0.0968464908,0.0003556992,1.9187076424,-7.7474502903,-0.0200720216,-0.3735312267,0.0000000000
0.6984326315,0.0530072817,0.0004015499,2.0815278359,-7.9101797369,-0.6792792453,0.0007148765,0.0000000000
0.6997514154,0.0826248292,0.0003794862,2.9356574809,-8.5946360255,-0.6891464712,-0.2337415835,0.0000000000
0.6987301665,0.1533308061,0.0002754525,2.4231429697,-8.3631731150,0.5993388053,0.1197684384,0.0000000000
0.7019155345,1.0159493505,0.0000640419,1.2454671992,-8.1822649989,0.4984948011,0.0093333326,0.0000000000
0.6991907517,0.1276862527,0.0003060498,1.7671888228,-8.6881386090,-0.1640868912,-0.1700648954,0.0000000000
0.7023136941,0.0410889234,0.0004233046,1.5938989214,-8.4153655200,-0.2744308982,0.1603543754,0.0000000000
0.7000461240,0.5707722322,0.0001029820,2.2253463596,-7.4789369121,-0.3517796679,0.1107479345,0.0000000000
0.7002631783,0.0404139589,0.0004089983,1.1480152409,-7.8625821697,0.2788739425,-0.1419261227,0.0000000000
0.7003860639,0.1522683111,0.0002784650,0.8741065442,-8.5642932233,-0.4843374184,0.1091455530,0.0000000000
0.6981060056,0.1472481045,0.0002811984,1.6733771736,-8.2702172566,-0.3389787742,0.3318575669,0.0000000000
0.7017944597,0.0406753994,0.0004145827,1.2439336267,-7.3530918398,0.0970152748,-0.0076287707,0.0000000000
0.7008912780,0.6487698684,0.0000930801,1.6247196113,-7.9807035910,0.0422104176,0.7078714988,0.0000000000
0.6992655481,0.0670894777,0.0004021543,0.7926403744,-7.2879410944,-0.2116311012,-0.1954799468,0.0000000000
0.6992751757,0.2608912082,0.0001531786,0.9082301373,-7.7566135475,-0.8182117760,0.0377852637,0.0000000000
0.6990786383,0.1032423987,0.0003462227,2.6354462614,-8.1709425304,-0.4421893903,-0.2180066740,0.0000000000
0.7000323800,0.0841917674,0.0003794331,0.7634730172,-8.4806740268,0.0547559878,-0.3096235022,0.0000000000
0.6985377991,0.0502842096,0.0003916393,1.8011382158,-7.8371921561,0.1749711729,-0.1465678389,0.0000000000
0.6973740793,0.1499669213,0.0002796194,2.2385423992,-7.9897872815,-0.2643107184,-0.0444949286,0.0000000000
0.7015742505,0.0834357460,0.0003795398,2.3662801834,-8.6827773074,-0.7797512223,0.1497816807,0.0000000000
0.7007569004,0.0407588641,0.0004330338,2.7832500675,-8.6405634149,-0.4980953701,-0.1372313845,0.0000000000
0.7004271223,0.1194259622,0.0003155201,2.6243811641,-7.2722611780,0.3314752144,-0.0311613815,0.0000000000
0.6985952461,0.6888564343,0.0000886343,1.2309025245,-7.4788572948,0.1453417509,0.2672490650,0.0000000000
0.6994462566,0.0705459506,0.0003985563,1.3428572254,-7.9970557130,-0.5283542562,-0.1502552084,0.0000000000
0.6995820300,0.0598001226,0.0004075747,2.0736059911,-7.5092088186,0.0163734509,-0.0316639263,0.0000000000
0.6990991538,0.3377575362,0.0001374855,2.4327831117,-8.2755131507,-0.0288648188,0.1637518219,0.0000000000
0.7023721940,0.1338776741,0.0002980852,2.1998002482,-7.4630135372,0.4736250295,0.0768493791,0.0000000000
0.6994261470,0.0406919388,0.0004262161,2.3876099197,-8.1883905006,0.7710868776,0.2081988482,0.0000000000
0.7002774747,0.0655907793,0.0003950736,2.4067033666,-8.8557168182,-0.0536703149,-0.3000603184,0.0000000000
0.7009471378,0.1238189685,0.0003105720,0.5646467396,-8.5341502255,-0.5846317767,-0.1929048439,0.0000000000
0.6997912181,0.1136232690,0.0003247639,0.6532512274,-8.8877532991,-0.0709278817,-0.1364243939,0.0000000000
